Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),BEDROOM1:Zone Operative Temperature [C](Hourly),LIVING:Zone Operative Temperature [C](Hourly),KITCHEN:AFN Zone Infiltration Air Change Rate [ach](Hourly),BEDROOM1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING:AFN Zone Infiltration Air Change Rate [ach](Hourly),TOPHALL:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air Relative Humidity [%](Hourly),BEDROOM2:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air Relative Humidity [%](Hourly),BATH1:Zone Air System Sensible Heating Energy [J](RunPeriod),BATH1:Zone Air Relative Humidity [%](Hourly),STAIRCASE:Zone Air System Sensible Heating Energy [J](RunPeriod),DINING:Zone Air System Sensible Heating Energy [J](RunPeriod),HALL:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM3:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air Relative Humidity [%](Hourly),KITCHEN:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),BEDROOM1:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),LIVING:Zone Air Generic Air Contaminant Concentration [ppm](Hourly) 
 10/28  18:00:00,14.3083333333333,67.4166666666667,19.8562069672464,18.7078616738813,0.192393878741374,0.0,4.977316300629766E-002,,,54.9181216729009,,,41.8695930370977,,52.0600348999802,,,,,,49.1308676319943,3.748407014082930E-002,2.341001420862246E-002,3.166633004537035E-002 
 10/28  19:00:00,12.025,77.8333333333333,19.6367292179434,18.8236161685699,0.44905248475664,0.117395635961303,0.21420042494146,,,74.3385919800099,,,43.2911592923811,,53.7451431520883,,,,,,51.8293140709502,3.727065740532460E-002,2.539880371321027E-002,3.404059602211423E-002 
 10/28  20:00:00,9.90833333333333,83.1666666666667,19.4864016123768,18.8812480967445,0.348885792442013,0.0,9.676981133491143E-002,,,66.796433692413,,,44.7571488737099,,54.7472210514456,,,,,,54.962844049428,3.787101688998589E-002,2.546022929027215E-002,3.542850575205366E-002 
 10/28  21:00:00,8.325,82.25,19.3417907094122,18.5235935850655,0.321368699599731,0.0,9.278805117317072E-002,,,67.8326804522218,,,47.4618444059049,,58.4246654632147,,,,,,57.9126735782355,4.083154924954551E-002,2.556476143714485E-002,3.646278461904665E-002 
 10/28  22:00:00,7.29166666666667,83.3333333333333,19.2098880032306,18.3072928019978,0.350182547826209,0.0,9.692191682889612E-002,,,66.4271602194435,,,49.4049338189273,,58.8141908584415,,,,,,57.0087542693638,4.297958564786813E-002,2.608384025344311E-002,3.732907118663609E-002 
 10/28  23:00:00,6.24166666666667,87.3333333333333,19.1144707289595,18.0027456076088,0.354085100748215,0.0,0.107524998466708,,,58.8684838363882,,,50.6131988613297,,58.0245496321309,,,,,,55.6936049534301,4.446088306771952E-002,2.672035878824293E-002,3.824033244121042E-002 
 10/28  24:00:00,5.64166666666667,87.8333333333333,19.1358215277085,17.7701566785683,0.335117979363962,0.0,0.117494123667148,,,52.76202998622,,,50.2581756399249,,57.3707064650216,,,,,,52.0686800741551,4.539679835969223E-002,2.754647294071060E-002,3.948736354272423E-002 
 10/29  01:00:00,5.48333333333333,87.5833333333333,19.2613654488456,17.5996582996661,0.308720675009103,8.391265984178052E-003,0.12161857022145,,,48.7075887876508,,,48.8368642404868,,56.2235672716848,,,,,,48.7631109032144,4.564286697748272E-002,2.851667308995124E-002,4.044452530532925E-002 
 10/29  02:00:00,4.81666666666667,88.,19.3074007484017,17.4468577840468,0.310502804268059,1.773030614591696E-002,0.127223824844654,,,46.3047263487166,,,47.1725480834922,,54.8206510829429,,,,,,46.0864162848725,4.568553852233121E-002,2.964380678539839E-002,4.114141995965417E-002 
 10/29  03:00:00,3.81666666666667,88.5833333333333,19.3017244819127,17.2831100676633,0.31101471461826,2.829741889937292E-002,0.152029438207041,,,44.1181679141226,,,45.2857197088261,,53.0091925040531,,,,,,43.6697195359175,4.596061470134030E-002,3.069788362662931E-002,4.200962131064570E-002 
 10/29  04:00:00,2.93333333333333,90.1666666666667,19.278672389895,17.1253942167276,0.325547319482032,2.764736808097814E-002,0.156947724620697,,,41.988963573872,,,43.2558823291514,,50.9476202640317,,,,,,41.3074325561726,4.633696944024984E-002,3.163548067909969E-002,4.290182870367609E-002 
 10/29  05:00:00,2.13333333333333,88.6666666666667,19.2492626833002,16.9812870269974,0.354090748465551,1.831714952709989E-002,0.144429721518645,,,40.038730104154,,,41.2176516162742,,48.5068582516434,,,,,,39.2456593140551,4.688340157791767E-002,3.230711372847578E-002,4.340293816793503E-002 
 10/29  06:00:00,2.20833333333333,87.,19.2166769976281,16.8508336572809,0.347541554986908,1.933431150665738E-002,0.142587723454211,,,37.9311039086517,,,39.1685539572966,,45.9428553848763,,,,,,37.2054642027774,4.725397700369133E-002,3.287635908161995E-002,4.366551737459911E-002 
 10/29  07:00:00,2.85,87.,19.1369676268847,16.7491238002576,0.330299753711107,2.054306724694718E-002,0.136756946245062,,,37.1581802433915,,,37.5750873815916,,44.2787887044069,,,,,,36.1576872549506,4.717356311066873E-002,3.325654917494886E-002,4.358922932251424E-002 
 10/29  08:00:00,3.275,88.1666666666667,18.8101910942689,16.5915808426359,0.528168681586391,9.295282767999298E-002,0.268513390723103,,,57.7588392616958,,,37.6029400082901,,46.1960388435958,,,,,,36.4110878317493,4.617984365045851E-002,3.335515315482434E-002,4.463906517387287E-002 
 10/29  09:00:00,3.51666666666667,90.1666666666667,18.70460640227,16.9693665615846,0.31518240248115,2.744867590827125E-002,0.158950397671557,,,52.3443256544117,,,37.4776434659312,,45.6223561724515,,,,,,36.2166670551901,4.599868553135342E-002,3.320258637065002E-002,4.436172893052692E-002 
 10/29  10:00:00,5.11666666666667,86.3333333333333,19.1628344004026,17.6566851211247,0.266011100826781,2.324669906513178E-002,0.12556284663922,,,47.1485932427795,,,36.9077629809959,,45.7736987283047,,,,,,36.9460327597595,4.628646929809160E-002,3.319538265471727E-002,4.376487463526154E-002 
 10/29  11:00:00,7.71666666666667,78.9166666666667,20.1892898406658,19.2151545335234,0.225868068033873,2.522855246774311E-002,0.106677283622151,,,45.2515977918948,,,34.8472832715205,,44.4304445420797,,,,,,35.2184403259555,4.517854118017133E-002,3.304638608781104E-002,4.246977898553830E-002 
 10/29  12:00:00,10.025,73.0833333333333,21.1392642930617,20.5578679704526,0.190988279490135,2.988685292442193E-002,9.384842072130467E-002,,,45.2064421552216,,,32.928966145986,,43.5368563304615,,,,,,34.0768091669569,4.368039033783790E-002,3.255498811365484E-002,4.107982881105562E-002 
 10/29  13:00:00,11.6583333333333,69.8333333333333,21.706229260429,21.2181575750721,0.170922443622001,3.195333638032086E-002,8.503647548718124E-002,,,45.8381968913405,,,31.9167630917306,,43.0883348015148,,,,,,33.8926804139255,4.220455763872599E-002,3.190883141538734E-002,3.976578740177542E-002 
 10/29  14:00:00,12.2,67.8333333333333,21.556962119913,20.7628531814841,0.17107676845717,3.248422245189137E-002,8.385307453380103E-002,,,47.221752893096,,,32.4229103526224,,43.0027252315164,,,,,,36.0752248354391,4.047404835899339E-002,3.069294889340073E-002,3.820864326995878E-002 
 10/29  15:00:00,12.2,65.8333333333333,21.3787861583447,20.3608441940076,0.169907146631726,3.549666516844761E-002,8.484565338367661E-002,,,48.2129476356678,,,33.19797496743,,43.1683563916888,,,,,,37.8605680466836,3.941039556300235E-002,2.972554318855119E-002,3.725988354689532E-002 
 10/29  16:00:00,12.2583333333333,62.6666666666667,21.1705033105326,20.0057241950745,0.16283194323289,3.671489001129324E-002,8.607898540788446E-002,,,47.1333154441767,,,33.9856162229049,,43.5259771161131,,,,,,38.9909434188929,3.873336228313049E-002,2.902671843932170E-002,3.670059325486213E-002 
 10/29  17:00:00,12.2416666666667,63.9166666666667,20.7679987701005,19.3924732833813,0.150624889574374,3.631395309508790E-002,9.289640459547377E-002,,,46.5386217195332,,,35.0682824817732,,44.0729377393987,,,,,,40.2683892783889,3.834253686718490E-002,2.838968812694999E-002,3.636455909073185E-002 
 10/29  18:00:00,11.5583333333333,68.9166666666667,20.4680602717356,19.0156316379808,0.180801237615107,2.863035296340532E-002,8.324735422061583E-002,,,48.047408370167,,,36.024903405891,,44.6215902952349,,,,,,41.5722386191597,3.821708522478216E-002,2.765710657468765E-002,3.604785227325977E-002 
 10/29  19:00:00,9.75833333333333,76.8333333333333,20.2161344353884,18.8980113825822,0.450463115372215,0.106313627166252,0.21779648084363,,,68.2318892065222,,,36.9257429542533,,45.924468528151,,,,,,43.0129015237339,3.917444567902805E-002,2.797833674748271E-002,3.790485889109332E-002 
 10/29  20:00:00,8.1,83.3333333333333,20.0321137620912,19.1466732127933,0.324248512699259,4.088183561267666E-002,0.154519314856232,,,54.5324203800893,,,38.3543014753433,,48.9950948240114,,,,,,45.8551231510905,4.019666675355450E-002,2.815157109325448E-002,3.974402528205810E-002 
 10/29  21:00:00,7.075,86.1666666666667,19.8718296843018,19.2113815341334,0.256609709758651,2.554342424299727E-002,0.122528159507312,,,57.8730733746092,,,40.8241754199645,,53.3908379149606,,,,,,49.7655099911707,4.238308536246262E-002,2.863272432417656E-002,4.049467917515126E-002 
 10/29  22:00:00,6.525,87.5833333333333,19.7278859331116,19.1865638380734,0.267267383007818,2.525253030080305E-002,0.126759023038737,,,59.6820938390441,,,42.6101319779323,,53.9073543203129,,,,,,51.5076139421613,4.356832633940403E-002,2.915665390964003E-002,4.091099473592514E-002 
 10/29  23:00:00,5.75833333333333,89.1666666666667,19.6854277454056,18.6394602300414,0.285694747396439,2.556605189395219E-002,0.129185775018338,,,54.336813189647,,,43.6532152401457,,53.9681512324306,,,,,,51.7916509738347,4.444856143034797E-002,2.971679463087549E-002,4.136280745027516E-002 
 10/29  24:00:00,5.35833333333333,89.4166666666667,19.7935527922007,18.2870174288348,0.271815277745798,4.222545707501193E-002,0.166854440938719,,,49.8312523845218,,,43.4420492611628,,53.7649295065615,,,,,,48.1864965098223,4.509987301148080E-002,3.050309867323743E-002,4.205547059525607E-002 
 10/30  01:00:00,5.45833333333333,86.6666666666667,19.8113967839027,18.0410918679241,0.248377225551311,0.112486149597608,0.235470337473258,,,47.0956451699356,,,42.9420373394408,,52.6160077883707,,,,,,45.2220753442508,4.480110141070584E-002,3.183445467905427E-002,4.317349666409708E-002 
 10/30  02:00:00,5.38333333333333,84.4166666666667,19.7577483405429,17.840256817554,0.214045276053337,0.197576537934577,0.285875337368218,,,45.4056555941402,,,41.6288758599311,,51.0995247140072,,,,,,42.8513648104692,4.395979367274854E-002,3.403165740061542E-002,4.400732352782641E-002 
 10/30  03:00:00,5.125,83.4166666666667,19.6977163293214,17.6527439220136,0.218101834964129,0.218709418108656,0.310613222246304,,,44.11519282443,,,40.0287097015378,,49.636860991211,,,,,,40.951365748452,4.364666877441069E-002,3.582272334249256E-002,4.514174210236032E-002 
 10/30  04:00:00,5.23333333333333,81.25,19.6512727192644,17.4987549478249,0.225162071722816,0.200729631162604,0.303698336527764,,,42.8514142736582,,,38.5431495953184,,47.9930960281038,,,,,,39.4697730634578,4.389435720911142E-002,3.669123650347913E-002,4.591170081045829E-002 
 10/30  05:00:00,4.75833333333333,80.5833333333333,19.6149578442217,17.3524318870374,0.247442842456866,0.160227445810368,0.292854508634172,,,41.7101998205632,,,37.3347958502461,,46.356082025583,,,,,,38.4385105180708,4.439244667748010E-002,3.670746909402336E-002,4.627470569952646E-002 
 10/30  06:00:00,4.53333333333333,78.6666666666667,19.583998639072,17.2015473181376,0.270538516896353,0.114638766984568,0.282008114082638,,,40.1692854075388,,,36.2446369117831,,44.7410691612358,,,,,,37.250910789421,4.537102461771040E-002,3.620947601063322E-002,4.665131027637870E-002 
 10/30  07:00:00,4.23333333333333,79.3333333333333,19.5036475742079,17.0677695504254,0.292509117334713,8.170573405975841E-002,0.263041902619007,,,38.956778537575,,,35.5249589864512,,43.6974958643896,,,,,,36.3423366377242,4.611690804237648E-002,3.573386475552657E-002,4.684452472725174E-002 
 10/30  08:00:00,3.375,81.,19.2625159257925,17.017386576756,0.572145459988855,0.153192652449075,0.35940402397572,,,57.4482755026513,,,35.4985035596058,,45.5592983208698,,,,,,35.7447260874683,4.670799248565648E-002,3.588870616054893E-002,4.779411382087249E-002 
 10/30  09:00:00,4.4,79.25,19.838049538353,18.4228679600624,0.325305959700434,7.523387583616202E-002,0.26116761331074,,,47.1681939234023,,,34.2827624309563,,44.3988306913553,,,,,,33.11422776927,4.721303322886484E-002,3.597099334434537E-002,4.775448213809626E-002 
 10/30  10:00:00,6.8,76.8333333333333,20.7005336438241,19.6724439573573,0.268037422562383,9.519984509163959E-002,0.253609465910322,,,43.0387120054285,,,32.5622303477198,,43.4254966441285,,,,,,32.4760047298103,4.730786493005974E-002,3.639317320669339E-002,4.729041540786777E-002 
 10/30  11:00:00,9.49166666666667,72.5,21.5276645076743,20.7987280163123,0.228003130350642,0.159332467023082,0.263931307137568,,,42.7649914273812,,,31.0347971150259,,41.1324594129373,,,,,,32.3860815105941,4.638484351756717E-002,3.718485238240342E-002,4.660725926028040E-002 
 10/30  12:00:00,12.1583333333333,62.4166666666667,22.2928707667365,21.7971131900382,0.20370953973274,0.204164814249218,0.277143590245871,,,44.1989406420782,,,30.345436794712,,40.5200175922833,,,,,,32.8322457125507,4.529879328011379E-002,3.807006305553712E-002,4.608648207121946E-002 
 10/30  13:00:00,14.0166666666667,53.5,22.9190317323088,22.5385735944025,0.196530810701469,0.245784819053289,0.302880470360188,,,44.8438597379599,,,29.92811159349,,40.9646421031556,,,,,,32.4529518724012,4.444109474674640E-002,3.888996206057139E-002,4.596413605007854E-002 
 10/30  14:00:00,14.6,52.1666666666667,23.3383711766483,22.9563139100311,0.182238372649763,0.231171091867453,0.284274753779944,,,44.8576239952699,,,29.6400468739316,,41.5324137787585,,,,,,31.8772149914294,4.385877139982803E-002,3.943941123784692E-002,4.597656242643974E-002 
 10/30  15:00:00,14.6583333333333,54.75,23.5024785438079,23.0165317639296,0.146744796570133,0.189923409356944,0.2359479812191,,,45.1407833735573,,,29.732024528596,,41.8817491443675,,,,,,32.0597858006522,4.264140475539538E-002,3.905736755009835E-002,4.505390396996539E-002 
 10/30  16:00:00,14.5833333333333,56.5833333333333,23.2994895377624,22.5712690316947,0.122162953914582,0.152815183439796,0.195713037360497,,,44.4216850074126,,,30.4202935947926,,42.2407975718225,,,,,,33.3471543029419,4.082580156310587E-002,3.805332068267721E-002,4.354769573904924E-002 
 10/30  17:00:00,14.5583333333333,57.,22.6321059671027,21.4832224410323,0.116147632980412,0.135204621898732,0.178656708849763,,,44.4829985310623,,,31.7890215029962,,42.7287727781645,,,,,,35.7292407852374,3.920450171173951E-002,3.668132670586764E-002,4.202452263150807E-002 
 10/30  18:00:00,13.8416666666667,60.5,22.1609553411193,20.8338102511827,0.124765052023179,0.13034606282149,0.182380837433762,,,46.1735271911649,,,33.0058635281268,,43.2182554614052,,,,,,37.6730746187487,3.815800485450710E-002,3.545343223407682E-002,4.103025582494486E-002 
 10/30  19:00:00,11.6083333333333,69.4166666666667,21.8018209214621,20.5650301857408,0.422936396955078,0.20035975490706,0.301383853651139,,,66.191009001875,,,34.2064947263435,,44.4541431323805,,,,,,39.6496688469953,4.086622987355898E-002,3.612215420880083E-002,4.222212645528680E-002 
 10/30  20:00:00,9.75833333333333,78.0833333333333,21.5317399531729,20.679291089752,0.2321225049656,0.144878158449301,0.254867293193661,,,54.8247451775405,,,35.7400496404787,,48.2020402942903,,,,,,43.6155565586669,4.176931582100678E-002,3.556573584801961E-002,4.351503052345663E-002 
 10/30  21:00:00,8.89166666666667,82.75,21.3085066863473,20.6472294558819,0.2237706250182,0.135707430288807,0.249735282353636,,,57.3291747242226,,,38.1787044993467,,53.1698603880311,,,,,,48.1542935579239,4.276615512941684E-002,3.509178181679171E-002,4.419879814739280E-002 
 10/30  22:00:00,8.36666666666667,85.1666666666667,21.1038738379723,20.5459716738782,0.230142350155689,0.159651111851901,0.271345195259263,,,60.0234118832952,,,39.9978456296229,,53.7034398446033,,,,,,50.2102239905916,4.362694117204113E-002,3.524864651820092E-002,4.475527862801645E-002 
 10/30  23:00:00,7.85,87.1666666666667,21.0276189289351,19.9738820895158,0.240127443839015,0.114987236625923,0.255481135450028,,,55.7882462917203,,,41.1106951866156,,54.0794174379165,,,,,,50.2159197072254,4.421420926536627E-002,3.535029029777883E-002,4.526713816176770E-002 
 10/30  24:00:00,7.01666666666667,91.5,21.11595009312,19.6242527214724,0.252070070400546,6.746164816278853E-002,0.216311322779172,,,52.58445997864,,,41.8971672388567,,54.2849088158405,,,,,,47.0332531165924,4.473302918972650E-002,3.470749197248137E-002,4.532348610261006E-002 
 10/31  01:00:00,6.075,92.25,21.1328735212291,19.3839640694299,0.2667502235927,4.871915867999351E-002,0.182743545699584,,,50.5107058560284,,,42.9246012463881,,53.8309141023025,,,,,,45.1291325037173,4.504510888860113E-002,3.431772969350971E-002,4.492819050548461E-002 
 10/31  02:00:00,5.35,95.0833333333333,21.1123475037565,19.2020634005219,0.305358469982522,2.974515797728846E-002,0.139498429021379,,,48.3812227166675,,,43.0840376540345,,53.0990267827559,,,,,,43.2785709650748,4.545728246747111E-002,3.401603587133977E-002,4.421669602634139E-002 
 10/31  03:00:00,5.04166666666667,95.0833333333333,21.0733913045378,19.0315044083357,0.305505063904186,3.189005695481843E-002,0.145963685008301,,,47.0238149028579,,,42.7165610098944,,52.0238934825964,,,,,,42.1923873173484,4.577141766340569E-002,3.384996727656640E-002,4.365076400444561E-002 
 10/31  04:00:00,4.825,91.8333333333333,21.0173790691346,18.8519583329887,0.293925382792246,3.756332919145301E-002,0.163116336944845,,,45.6693187143107,,,42.0190722458251,,50.8821448395488,,,,,,41.1656765671852,4.585366954178069E-002,3.387519235961436E-002,4.366045201112798E-002 
 10/31  05:00:00,4.29166666666667,93.9166666666667,20.9578649868644,18.681415502068,0.299248679691782,3.800446778608686E-002,0.167562355929722,,,44.2860085871372,,,41.097531627396,,49.6393903433822,,,,,,39.9817750135267,4.592474465212135E-002,3.396092428096951E-002,4.383422515011259E-002 
 10/31  06:00:00,3.53333333333333,97.75,20.8920806070481,18.505462229754,0.309599942410104,3.824849225676711E-002,0.173137436319927,,,43.4382186224887,,,40.0961862535268,,48.322069819746,,,,,,39.1962543767572,4.614755338258771E-002,3.409581631856747E-002,4.409812749464273E-002 
 10/31  07:00:00,3.55,97.25,20.7775058896691,18.3403186923317,0.290587992026856,4.331675837188290E-002,0.183079120299185,,,42.8334379301482,,,39.3302475010669,,47.4117234624242,,,,,,38.7336824183856,4.632055724321885E-002,3.425923529247309E-002,4.437418052515706E-002 
 10/31  08:00:00,4.09166666666667,96.5833333333333,20.4216554008441,18.1318797486576,0.526182867885781,0.127698291803441,0.311198885798737,,,59.6512653869941,,,39.4786876906842,,50.00608671564,,,,,,38.9763222882686,4.582397387706768E-002,3.460008717198521E-002,4.558165701004677E-002 
 10/31  09:00:00,4.94166666666667,98.75,20.2483727372337,18.4096870657302,0.30804660665456,3.442410964234156E-002,0.162390668886828,,,54.354390229439,,,39.2645952961135,,49.5302525850791,,,,,,39.0962875786263,4.575170478965449E-002,3.435903055892548E-002,4.526953701356837E-002 
 10/31  10:00:00,5.86666666666667,100.,20.1908485863811,18.3095711245306,0.261957063828346,2.987957197609914E-002,0.140959790453623,,,51.4367249844616,,,39.378829862715,,49.5590365146875,,,,,,42.0077023331759,4.601691672129306E-002,3.392991123422761E-002,4.413043185571461E-002 
 10/31  11:00:00,7.6,100.,20.3612781807586,18.598051947953,0.257183054020119,3.689028669714264E-002,0.139984191196354,,,50.6994544721427,,,39.1079903661224,,48.3546613032726,,,,,,42.8634979846692,4.523967403237350E-002,3.357865882735261E-002,4.311860939202367E-002 
 10/31  12:00:00,9.76666666666667,96.5,20.54606000806,18.9284844137784,0.266573434791315,1.659844482572849E-002,0.100289332058039,,,52.7089712628038,,,39.0603189708312,,48.3867716301739,,,,,,44.5908154751373,4.441299895975998E-002,3.291483418785820E-002,4.172180409688839E-002 
 10/31  13:00:00,10.775,91.0833333333333,20.6396244586306,19.0725282709224,0.29195662071603,0.0,8.298265010264154E-002,,,55.7224145719107,,,39.6364446370152,,50.1322457372298,,,,,,46.9642466392327,4.389514489179441E-002,3.182150735820658E-002,4.010391699611801E-002 
 10/31  14:00:00,11.1333333333333,85.5,20.4685867915434,18.7951176768053,0.330548223407222,0.0,7.359386255969559E-002,,,57.6568751317228,,,41.0471332221996,,51.9734541589374,,,,,,49.3750427753581,4.391392167551560E-002,3.124303468333990E-002,3.887790864923250E-002 
 10/31  15:00:00,11.1833333333333,82.4166666666667,20.2979395788863,18.558048712509,0.393084808503765,0.0,6.918291138153268E-002,,,58.1887669799684,,,42.5530301107319,,53.2200580382636,,,,,,50.8838956167389,4.451381180433748E-002,3.112919431758937E-002,3.813353925463104E-002 
 10/31  16:00:00,11.0416666666667,83.1666666666667,20.1555663550883,18.3987530548946,0.348705796416102,0.0,6.906006099620920E-002,,,56.2563332837744,,,43.8447220060132,,53.9225513476611,,,,,,51.6080524697136,4.514757746106620E-002,3.141949578310924E-002,3.778295278546438E-002 
 10/31  17:00:00,11.1166666666667,81.6666666666667,20.0227274044595,18.2608351799248,0.312360025752273,0.0,6.912954091085156E-002,,,55.3723643073721,,,44.8221698737874,,54.3034502610395,,,,,,52.1739116143106,4.449797359474356E-002,3.101975109980679E-002,3.733361503572902E-002 
 10/31  18:00:00,10.5,84.0833333333333,19.8910720479082,18.1505564222432,0.316706498603047,0.0,7.512745864048417E-002,,,56.4090008996623,,,45.6426837819384,,54.5368031448617,,,,,,52.7230716155484,4.420546777633275E-002,3.057390077048978E-002,3.703049880136485E-002 
 10/31  19:00:00,9.125,91.6666666666667,19.7369565809387,18.1667738038112,0.560147697122972,4.242673821604873E-002,0.195219682301756,,,74.6752738053741,,,46.3216984365553,,55.3720254038728,,,,,,53.119755721335,4.385518966766341E-002,3.079833388255180E-002,3.884172513237470E-002 
 10/31  20:00:00,7.85833333333333,97.9166666666667,19.6202268620564,18.5167877003562,0.423062721541551,0.0,0.126021865500826,,,66.7504420242529,,,47.3410364814213,,56.337220066122,,,,,,54.0563623999862,4.395824519787698E-002,3.070113035936433E-002,3.998236596991251E-002 
 10/31  21:00:00,6.81666666666667,100.,19.4936716940272,18.6284903983151,0.360149861671761,2.318248972741844E-002,0.143462034560544,,,67.0231853652792,,,49.5373858329942,,60.0432064848879,,,,,,57.3071259496891,4.557290552608154E-002,3.095849803441554E-002,4.113407677165561E-002 
 10/31  22:00:00,6.69166666666667,99.4166666666667,19.3479467918069,18.628013570381,0.270391728207459,0.143737704232551,0.241765371231859,,,66.5884930010821,,,50.8098526474615,,60.2168242639276,,,,,,58.5699243407432,4.579204980408236E-002,3.217981230550284E-002,4.225018077013303E-002 
 10/31  23:00:00,6.14166666666667,99.5833333333333,19.2853029461699,18.0787445789084,0.217411615988168,0.201129703931818,0.294870355276774,,,61.3339622728699,,,50.5177672803715,,60.2237620929826,,,,,,58.6563190023217,4.482886308530426E-002,3.431208065238679E-002,4.374356700889672E-002 
 10/31  24:00:00,5.19166666666667,99.4166666666667,19.4312021465637,17.7526295696926,0.255269895611516,0.102627845312641,0.261744521689104,,,56.1925574656006,,,49.0385784883647,,59.8139273674692,,,,,,54.0308080258833,4.496437759223106E-002,3.465013240301223E-002,4.501298813754601E-002 
 11/01  01:00:00,4.43333333333333,97.8333333333333,19.5116892754801,17.567947491717,0.28355787184471,4.745898628566317E-002,0.196295174421408,,,51.747670839208,,,48.2947605463979,,58.4866853300505,,,,,,50.012166890068,4.564787708616471E-002,3.407271846851395E-002,4.537826877499410E-002 
 11/01  02:00:00,3.10833333333333,98.75,19.530413559664,17.4201680925463,0.320928652558874,3.060024283422966E-002,0.170446393416253,,,47.9245652712172,,,47.2608814936516,,56.7367242948211,,,,,,46.7083385012391,4.626944597365463E-002,3.369933849456109E-002,4.488086177324072E-002 
 11/01  03:00:00,1.7,100.,19.5121793011987,17.2497226542573,0.34813543060045,2.989432306004271E-002,0.176723506451419,,,44.2441548835331,,,45.569315870086,,54.2297123178499,,,,,,43.5112139167461,4.700422508007002E-002,3.382157240595739E-002,4.485509168519474E-002 
 11/01  04:00:00,1.2,100.,19.4868992826777,17.1017590202944,0.355609650209139,2.867593441844073E-002,0.175449984363217,,,40.9981388042302,,,43.3566849489951,,51.1664248139881,,,,,,40.4730988884722,4.757985237554249E-002,3.417476830606352E-002,4.502270883879670E-002 
 11/01  05:00:00,0.908333333333334,100.,19.4576274529827,16.9709882589827,0.356015265055768,2.872405629517993E-002,0.175554039288732,,,39.0386552731122,,,40.9499838362698,,48.0655841836184,,,,,,38.4102814230289,4.780622872842880E-002,3.454979579545565E-002,4.508148173032758E-002 
 11/01  06:00:00,0.933333333333333,95.3333333333333,19.4219199281113,16.8428557587495,0.352362888744529,2.851946561011230E-002,0.173729712249891,,,37.6009132530794,,,38.5980702390773,,45.1679908883994,,,,,,36.9042231234613,4.790692156244925E-002,3.486469130861353E-002,4.511915676491596E-002 
 11/01  07:00:00,0.866666666666667,91.4166666666667,19.3323600543069,16.7230041586637,0.350476292253724,2.796549496408083E-002,0.1726125635993,,,36.3199958670563,,,36.8482290920443,,43.2791857390058,,,,,,35.6625166151648,4.787680517894483E-002,3.504449123651824E-002,4.506328310531757E-002 
 11/01  08:00:00,0.525,88.6666666666667,18.9906744328451,16.502136661249,0.581575344778671,9.420347430579472E-002,0.305141918167116,,,55.5931183657671,,,36.6115090450125,,44.6566698698307,,,,,,34.9530578769168,4.743506802303710E-002,3.504034894125829E-002,4.618482790336748E-002 
 11/01  09:00:00,0.75,86.4166666666667,18.8266626109509,16.8225191457502,0.35303987130687,4.144577161179808E-002,0.206281352790036,,,47.5101700331999,,,36.103724853377,,43.4453220090542,,,,,,33.1464241695142,4.749710426268248E-002,3.501431264156490E-002,4.613006299389572E-002 
 11/01  10:00:00,1.35,81.3333333333333,19.1362943543782,17.2929252873469,0.308159785157916,5.606306341648887E-002,0.217620743259708,,,39.4493448640189,,,34.8393491546686,,42.2829812906324,,,,,,32.0419450328314,4.780394009103253E-002,3.533641426916514E-002,4.605110278090097E-002 
 11/01  11:00:00,2.475,79.1666666666667,19.4496031341384,17.7597792525778,0.278453383682247,7.615462024193285E-002,0.237631519153267,,,35.0153766400071,,,32.8598186699946,,39.6855209961481,,,,,,29.9504215560344,4.722855358974914E-002,3.575361283892627E-002,4.590053672923485E-002 
 11/01  12:00:00,3.21666666666667,76.5,19.4489865905822,17.7361008129836,0.249398140435525,0.120185043887414,0.268833252053409,,,33.6588471745233,,,31.3549038674208,,37.3959542214848,,,,,,29.9014701956879,4.639477532383046E-002,3.606598031598379E-002,4.584108306226914E-002 
 11/01  13:00:00,3.88333333333333,75.1666666666667,19.3784733605642,17.6439334515767,0.231035456669604,0.198953904104117,0.302900181053494,,,33.0801513149366,,,30.1319192998664,,35.527539079645,,,,,,30.1441257862903,4.573803987570355E-002,3.695690484594282E-002,4.612195207767719E-002 
 11/01  14:00:00,4.125,80.6666666666667,19.321477195066,17.6038581563254,0.231869881867469,0.188891150727942,0.282890367411054,,,33.5496081330573,,,29.4833314358161,,34.3082474129354,,,,,,31.0153783127945,4.497978016418646E-002,3.775944752414106E-002,4.610223127186511E-002 
